taxon_id,scientific_name,common_name,kingdom,phylum,class,order,family,genus,taxon_group,threatened_species_body,conservation_status,listed_names,conservation_status_cleaned
64415,Astacopsis gouldi,"Giant Freshwater Crayfish, Tasmanian Giant Freshwater Lobster",Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Astacopsis,"crabs, lobsters, shrimps, woodlice",tas_tsp_act,Vulnerable,Astacopsis gouldi,Vulnerable
64415,Astacopsis gouldi,"Giant Freshwater Crayfish, Tasmanian Giant Freshwater Lobster",Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Astacopsis,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Endangered,NA,Endangered
92872,Astraeosmilia curvata,Torch Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Astraeosmilia,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
93456,Astraeosmilia maxima,Knob Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Astraeosmilia,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
93413,Astraeosmilia tumida,Finger Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Astraeosmilia,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
93900,Astrea annuligera,NA,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Astrea,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86515,Astreopora cucullata,star coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Astreopora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
88749,Astreopora expansa,stony coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Astreopora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
78525,Astreopora incrustans,Moon Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Astreopora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
87018,Astreopora macrostoma,Starflower Coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Astreopora,"anemones, corals",iucn_red_list,Near Threatened,NA,Near Threatened
86516,Astreopora moretonensis,star coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Astreopora,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
85280,Atelomastix anancita,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix anancita,Vulnerable
85281,Atelomastix brennani,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix brennani,Vulnerable
85282,Atelomastix culleni,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix culleni,Vulnerable
85283,Atelomastix danksi,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix danksi,Vulnerable
85283,Atelomastix danksi,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,iucn_red_list,Vulnerable,NA,Vulnerable
85284,Atelomastix dendritica,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix dendritica,Vulnerable
85285,Atelomastix flavognatha,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix flavognatha,Vulnerable
85286,Atelomastix grandis,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix grandis,Vulnerable
85287,Atelomastix julianneae,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix julianneae,Vulnerable
85288,Atelomastix lengae,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix lengae,Vulnerable
85289,Atelomastix longbottomi,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix longbottomi,Vulnerable
85290,Atelomastix melindae,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix melindae,Vulnerable
85291,Atelomastix poustiei,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix poustiei,Vulnerable
85291,Atelomastix poustiei,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,iucn_red_list,Critically Endangered,NA,Critically Endangered
85292,Atelomastix priona,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix priona,Vulnerable
85293,Atelomastix sarahae,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix sarahae,Vulnerable
85294,Atelomastix tigrina,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix tigrina,Vulnerable
85294,Atelomastix tigrina,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,iucn_red_list,Vulnerable,NA,Vulnerable
85295,Atelomastix tumula,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,wa_wc_act,Vulnerable,Atelomastix tumula,Vulnerable
85295,Atelomastix tumula,millipede,Animalia,Arthropoda,Diplopoda,Spirostreptida,Iulomorphidae,Atelomastix,millipedes,iucn_red_list,Critically Endangered,NA,Critically Endangered
84541,Athanopsis australis,Southern Hooded Shrimp,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae,Athanopsis,"crabs, lobsters, shrimps, woodlice",vic_ffg_act_advisory_lists,Endangered,Athanopsis australis,Endangered
79079,Attacus wardi,Australian Atlas Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Attacus,insects,nt_tpwc_act,Vulnerable,Attacus wardi,Vulnerable
90201,Attenborougharion rubicundus,Burgundy Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Helicarionidae,Attenborougharion,"snails, slugs",tas_tsp_act,Rare,Attenborougharion rubicundus,Rare
90201,Attenborougharion rubicundus,Burgundy Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Helicarionidae,Attenborougharion,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
92030,Attheyella dedeckkeri,a copepod,Animalia,Arthropoda,Crustacea,Harpacticoida,Canthocamptidae,Attheyella,crustaceans,vic_ffg_act_advisory_lists,Endangered,Attheyella dedeckkeri,Endangered
92030,Attheyella dedeckkeri,a copepod,Animalia,Arthropoda,Crustacea,Harpacticoida,Canthocamptidae,Attheyella,crustaceans,iucn_red_list,Vulnerable,NA,Vulnerable
67451,Aulacopris matthewsi,Flightless Dung Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aulacopris,insects,iucn_red_list,Vulnerable,NA,Vulnerable
66747,Australatya striolata,Eastern Freshwater Shrimp,Animalia,Arthropoda,Malacostraca,Decapoda,Atyidae,Australatya,"crabs, lobsters, shrimps, woodlice",vic_ffg_act_advisory_lists,Endangered,Australatya striolata,Endangered
78526,Australogyra zelli,stony coral,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Australogyra,"anemones, corals",iucn_red_list,Vulnerable,NA,Vulnerable
85583,Australomedusa baylii,Brackish Jellyfish,Animalia,Cnidaria,Hydrozoa,Hydroida,Australomedusidae,Australomedusa,"milleporine corals, stinging corals, lace corals",vic_ffg_act_advisory_lists,Endangered,Australomedusa baylii,Endangered
92452,Austrarchaea mcguiganae,an assassin spider,Animalia,Arthropoda,Arachnida,Araneae,Archaeidae,Austrarchaea,"spiders, scorpions, mites",iucn_red_list,Critically Endangered,NA,Critically Endangered
92447,Austrarchaea monteithi,Gibraltar Range Assassin Spider,Animalia,Arthropoda,Arachnida,Araneae,Archaeidae,Austrarchaea,"spiders, scorpions, mites",iucn_red_list,Critically Endangered,NA,Critically Endangered
91303,Austroaeschna christine,S-spot Darner,Animalia,Arthropoda,Insecta,Odonata,Telephlebiidae,Austroaeschna,insects,iucn_red_list,Vulnerable,NA,Vulnerable
90748,Austroaeschna cooloola,Wallum Darner,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Austroaeschna,insects,iucn_red_list,Endangered,NA,Endangered
91304,Austroaeschna eungella,Eungella Darner,Animalia,Arthropoda,Insecta,Odonata,Telephlebiidae,Austroaeschna,insects,iucn_red_list,Vulnerable,NA,Vulnerable
85620,Austroaeschna flavomaculata,Alpine Darner,Animalia,Arthropoda,Insecta,Odonata,Telephlebiidae,Austroaeschna,insects,vic_ffg_act_advisory_lists,Vulnerable,Austroaeschna flavomaculata,Vulnerable
89973,Austroaeschna ingrid,Grampians Darner,Animalia,Arthropoda,Insecta,Odonata,Telephlebiidae,Austroaeschna,insects,iucn_red_list,Endangered,NA,Endangered
89974,Austroaeschna muelleri,Carnarvon Darner,Animalia,Arthropoda,Insecta,Odonata,Telephlebiidae,Austroaeschna,insects,iucn_red_list,Endangered,NA,Endangered
90078,Austroaeschna speciosa,Tropical Unicorn Darner,Animalia,Arthropoda,Insecta,Odonata,Telephlebiidae,Austroaeschna,insects,iucn_red_list,Near Threatened,NA,Near Threatened
25256,Austroagrion pindrina,NA,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Austroagrion,insects,iucn_red_list,Vulnerable,NA,Vulnerable
90080,Austroargiolestes alpinus,New England Flatwing,Animalia,Arthropoda,Insecta,Odonata,Megapodagrionidae,Austroargiolestes,insects,iucn_red_list,Near Threatened,NA,Near Threatened
58556,Austroargiolestes elke,NA,Animalia,Arthropoda,Insecta,Odonata,Megapodagrionidae,Austroargiolestes,insects,iucn_red_list,Vulnerable,NA,Vulnerable
66787,Austroassiminea letha,Cape Leeuwin Freshwater Snail,Animalia,Mollusca,Gastropoda,Streptoneura,Assimineidae,Austroassiminea,"snails, slugs",wa_wc_act,Vulnerable,Austroassiminea letha,Vulnerable
66787,Austroassiminea letha,Cape Leeuwin Freshwater Snail,Animalia,Mollusca,Gastropoda,Streptoneura,Assimineidae,Austroassiminea,"snails, slugs",iucn_red_list,Endangered,NA,Endangered
88594,Austrochloritis ascensa,Barrington Tops Bristle Snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Austrochloritis,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
84741,Austrocordulia leonardi,Sydney Hawk Dragonfly,Animalia,Arthropoda,Insecta,Odonata,Austrocorduliidae,Austrocordulia,insects,nsw_tsc_act_and_fm_act,Endangered,Austrocordulia leonardi,Endangered
84741,Austrocordulia leonardi,Sydney Hawk Dragonfly,Animalia,Arthropoda,Insecta,Odonata,Austrocorduliidae,Austrocordulia,insects,iucn_red_list,Vulnerable,NA,Vulnerable
90081,Austrocordulia territoria,Top End Hawk,Animalia,Arthropoda,Insecta,Odonata,Austrocorduliidae,Austrocordulia,insects,iucn_red_list,Near Threatened,NA,Near Threatened
66788,Austrogammarus australis,Dandenong Freshwater Amphipod,Animalia,Arthropoda,Malacostraca,Amphipoda,Neoniphargidae,Austrogammarus,"crabs, lobsters, shrimps, woodlice",vic_ffg_act_advisory_lists,Critically Endangered,Austrogammarus australis,Critically Endangered
66788,Austrogammarus australis,Dandenong Freshwater Amphipod,Animalia,Arthropoda,Malacostraca,Amphipoda,Neoniphargidae,Austrogammarus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Critically Endangered,NA,Critically Endangered
66737,Austrogammarus haasei,An amphipod,Animalia,Arthropoda,Malacostraca,Amphipoda,Neoniphargidae,Austrogammarus,"crabs, lobsters, shrimps, woodlice",vic_ffg_act_advisory_lists,Endangered,Austrogammarus haasei,Endangered
90775,Austrogomphus angelorum,Murray River Hunter,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Austrogomphus,insects,iucn_red_list,Vulnerable,NA,Vulnerable
60371,Austrogomphus divaricatus,NA,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Austrogomphus,insects,iucn_red_list,Near Threatened,NA,Near Threatened
60658,Austrogomphus doddi,NA,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Austrogomphus,insects,iucn_red_list,Vulnerable,NA,Vulnerable
90776,Austropetalia patricia,Waterfall Redspot,Animalia,Arthropoda,Insecta,Odonata,Austropetaliidae,Austropetalia,insects,iucn_red_list,Vulnerable,NA,Vulnerable
88193,Austropetalia tonyana,Alpine Redspot,Animalia,Arthropoda,Insecta,Odonata,Austropetaliidae,Austropetalia,insects,nsw_tsc_act_and_fm_act,Vulnerable,Austropetalia tonyana,Vulnerable
88193,Austropetalia tonyana,Alpine Redspot,Animalia,Arthropoda,Insecta,Odonata,Austropetaliidae,Austropetalia,insects,iucn_red_list,Near Threatened,NA,Near Threatened
90082,Austrophlebia subcostalis,Northern Giant Darner,Animalia,Arthropoda,Insecta,Odonata,Telephlebiidae,Austrophlebia,insects,iucn_red_list,Near Threatened,NA,Near Threatened
90083,Austrophya mystica,Rainforest Mystic,Animalia,Arthropoda,Insecta,Odonata,Austrocorduliidae,Austrophya,insects,iucn_red_list,Near Threatened,NA,Near Threatened
88751,Austropyrgus colensis,freshwater snail,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Tateidae,Austropyrgus,"snails, slugs",iucn_red_list,Near Threatened,NA,Near Threatened
86618,Austropyrgus dyerianus,freshwater snail,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Tateidae,Austropyrgus,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
88752,Austropyrgus foris,freshwater snail,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Tateidae,Austropyrgus,"snails, slugs",iucn_red_list,Near Threatened,NA,Near Threatened
84566,Austropyrgus grampianensis,Dairy Creek Austropyrgus Snail,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Tateidae,Austropyrgus,"snails, slugs",vic_ffg_act_advisory_lists,Critically Endangered,Austropyrgus grampianensis,Critically Endangered
84566,Austropyrgus grampianensis,Dairy Creek Austropyrgus Snail,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Tateidae,Austropyrgus,"snails, slugs",iucn_red_list,Near Threatened,NA,Near Threatened
88753,Austropyrgus nepeanensis,freshwater snail,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Tateidae,Austropyrgus,"snails, slugs",iucn_red_list,Near Threatened,NA,Near Threatened
86616,Austropyrgus simsonianus,freshwater snail,Animalia,Mollusca,Gastropoda,Sorbeoconcha,Tateidae,Austropyrgus,"snails, slugs",iucn_red_list,Extinct,NA,Extinct
86518,Austrosaga spinifer,katydid,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Austrosaga,insects,iucn_red_list,Vulnerable,NA,Vulnerable
86519,Austrothelphusa tigrina,Freshwater Tiger Crab,Animalia,Arthropoda,Crustacea,Decapoda,Gecarcinucidae,Austrothelphusa,crustaceans,iucn_red_list,Vulnerable,NA,Vulnerable
86520,Austrothelphusa valentula,freshwater crab,Animalia,Arthropoda,Crustacea,Decapoda,Gecarcinucidae,Austrothelphusa,crustaceans,iucn_red_list,Vulnerable,NA,Vulnerable
88754,Austrothelphusa wasselli,freshwater crab,Animalia,Arthropoda,Crustacea,Decapoda,Gecarcinucidae,Austrothelphusa,crustaceans,iucn_red_list,Near Threatened,NA,Near Threatened
84908,Bamazomus subsolanus,Eastern Cape Range Bamazomus,Animalia,Arthropoda,Arachnida,Schizomida,Hubbardiidae,Bamazomus,"spiders, scorpions, mites",wa_wc_act,Endangered,Bamazomus subsolanus,Endangered
84909,Bamazomus vespertinus,Western Cape Range Bamazomus,Animalia,Arthropoda,Arachnida,Schizomida,Hubbardiidae,Bamazomus,"spiders, scorpions, mites",wa_wc_act,Endangered,Bamazomus vespertinus,Endangered
89476,Basedowena hinsbyi,camaenid land snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Basedowena,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
84668,Bassethullia glypta,chiton,Animalia,Mollusca,Polyplacophora,Neoloricata,Acanthochitonidae,Bassethullia,chitons,vic_ffg_act_advisory_lists,Critically Endangered,Bassethullia glypta,Critically Endangered
88664,Baudinella baudinensis,camaenid snail,Animalia,Mollusca,Gastropoda,Pulmonata,Camaenidae,Baudinella,"snails, slugs",iucn_red_list,Lower Risk/near threatened,NA,Lower Risk/near threatened
85525,Beddomeia angulata,Hydrobiid Snail (Rapid River),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Rare,Beddomeia angulata,Rare
85525,Beddomeia angulata,Hydrobiid Snail (Rapid River),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85430,Beddomeia averni,Hydrobiid Snail (West Gawler),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Endangered,Beddomeia averni,Endangered
85430,Beddomeia averni,Hydrobiid Snail (West Gawler),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85526,Beddomeia bellii,Hydrobiid Snail (Heazlewood River),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Rare,Beddomeia bellii,Rare
85526,Beddomeia bellii,Hydrobiid Snail (Heazlewood River),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85527,Beddomeia bowryensis,Hydrobiid Snail (Bowry Creek),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Rare,Beddomeia bowryensis,Rare
85527,Beddomeia bowryensis,Hydrobiid Snail (Bowry Creek),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85446,Beddomeia briansmithi,Hydrobiid Snail (Fern Creek),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Vulnerable,Beddomeia briansmithi,Vulnerable
85446,Beddomeia briansmithi,Hydrobiid Snail (Fern Creek),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85431,Beddomeia camensis,Hydrobiid Snail (Cam River),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Endangered,Beddomeia camensis,Endangered
85431,Beddomeia camensis,Hydrobiid Snail (Cam River),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85432,Beddomeia capensis,Hydrobiid Snail (Table Cape),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Endangered,Beddomeia capensis,Endangered
85432,Beddomeia capensis,Hydrobiid Snail (Table Cape),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Endangered,NA,Endangered
85528,Beddomeia fallax,Hydrobiid Snail (Heathcote Creek),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Rare,Beddomeia fallax,Rare
85528,Beddomeia fallax,Hydrobiid Snail (Heathcote Creek),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Endangered,NA,Endangered
85529,Beddomeia forthensis,Hydrobiid Snail (Wilmot River),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Rare,Beddomeia forthensis,Rare
85529,Beddomeia forthensis,Hydrobiid Snail (Wilmot River),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85530,Beddomeia franklandensis,Hydrobiid Snail (Frankland River ),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Rare,Beddomeia franklandensis,Rare
85530,Beddomeia franklandensis,Hydrobiid Snail (Frankland River ),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85433,Beddomeia fromensis,Hydrobiid Snail (Frome River),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Endangered,Beddomeia fromensis,Endangered
85433,Beddomeia fromensis,Hydrobiid Snail (Frome River),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85434,Beddomeia fultoni,Hydrobiid Snail (Farnhams Creek),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Endangered,Beddomeia fultoni,Endangered
85434,Beddomeia fultoni,Hydrobiid Snail (Farnhams Creek),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85531,Beddomeia gibba,Hydrobiid Snail (Salmon River Road),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Rare,Beddomeia gibba,Rare
85531,Beddomeia gibba,Hydrobiid Snail (Salmon River Road),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
85435,Beddomeia hallae,Hydrobiid Snail (Buttons Rivulet),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",tas_tsp_act,Endangered,Beddomeia hallae,Endangered
85435,Beddomeia hallae,Hydrobiid Snail (Buttons Rivulet),Animalia,Mollusca,Gastropoda,Sorbeoconcha,Hydrobiidae,Beddomeia,"snails, slugs",iucn_red_list,Vulnerable,NA,Vulnerable
